questionId,questions,lang
21,Кто писал  книга  столбы из  Земля? ,ru
21,Quem escreveu o livro Os pilares da Terra? ,pt
21,Who wrote the book The pillars of the Earth?,en
21,पृथ्वी के स्तंभों पुस्तक को किसने लिखा था?,hi_IN
21,چه کسی کتاب قطب های زمین را نوشته است؟,fa
21,Chi ha scritto il libro Il pilastri di il Terra? ,it
21,Qui a écrit la livre le piliers de la Terre? ,fr
21,Care a scris  carte  piloni de  Pământ? ,ro
21,Quien escribió el libro los pilares de el ¿Tierra? ,es
21,Wie schreef de boek De pijlers van de Aarde? ,nl
22,Welche Zustand von das Vereinigt Zustände von Amerika hat das höchste Dichte? ,de
22,Который государство из  объединенный состояния из Америка имеет  наибольший плотность? ,ru
22,Qual estado dos Unidos Estados da América tem a maior densidade? ,pt
22,Which state of the United States of America has the highest density?,en
22,संयुक्त राज्य अमेरिका की किस राज्य में उच्चतम घनत्व है?,hi_IN
22,کدام ایالت آمریکا بیشترین تراکم را دارد؟,fa
22,Quale stato di il Unito stati di America ha il massimo densità? ,it
22,Lequel Etat de la Uni États de Amérique a la le plus élevé densité? ,fr
22,Care stat de  Unit statele de America are  cel mai inalt densitate? ,ro
22,Cual estado de el Unido Estados de America tiene el más alto ¿densidad? ,es
22,Welke staat van de Verenigd Staten van Amerika heeft de hoogst dichtheid? ,nl
23,Welche Raumflüge sind von Baikonur gestartet?,de
23,Который космические полеты мы запущенный из Байконуре? ,ru
23,Quais vôos espaciais foram lançados a partir de Baikonur? ,pt
23,Which spaceflights were launched from Baikonur?,en
23,बाइकोनूर से कौन सी अंतरिक्ष उड़ान की गई थी?,hi_IN
23,کدام پرواز فضایی از بایکونور پرتاب شده اند؟,fa
23,Quali viaggi spaziali furono lanciati da Baikonur?,it
23,Quels navettes spatiales ont été lancées de Baikonur?,fr
23,Ce zboruri spațiale au fost lansate din Baikonur?,ro
23,¿Qué misiones espaciales partieron desde Baionur?,es
23,Welke ruimtevluchten werden gestart vanuit Baikonur?,nl
24,"Gib mit eine Liste aller Trompeter, die Bandleader waren.",de
24,Дайте меня  список из все труба игроки что мы бэнд-лидер. ,ru
24,Me dê a Lista de todos os tocadores de trombeta que foram líderes de bandas. ,pt
24,Give me a list of all trumpet players that were bandleaders.,en
24,मुझे सभी तुरही खिलाड़ियों की एक सूची दें जो बैंडलीडर थे।,hi_IN
24,لیست همه نوازنده های ترومپت که رهبر گروه بودند را به من بده.,fa
24,Dammi la lista di tutti i trombettisti che sono stati leader di un gruppo.,it
24,Donne-moi une liste de tous les trompettistes qui étaient chefs d'orchestre.,fr
24,Da pe mine A listă de toate trompeta jucători acea au fost bandleaders. ,ro
24,Dame una lista de todos los trompeteros que fueron líderes de un grupo.,es
24,Geef me een lijst van alle trompettisten die bandleider waren.,nl
25,Welche US-Bundesstaaten liegen in derselben Zeitzone wie Utah?,de
25,Который У.С. состояния находятся в  одна и та же часовой пояс в виде Юта? ,ru
25,Qual estado dos EUA estão no mesmo fuso horário de Utah? ,pt
25,Which U.S. states are in the same timezone as Utah?,en
25,यूटा के रूप में एक ही समय क्षेत्र में कौन से अमेरिकी राज्य हैं?,hi_IN
25,کدام ایالات آمریکا منطقه زمانی مشابه یوتا دارند؟,fa
25,Quali stati degli Stati Uniti d'America si trovano nello stesso fuso orario dello Utah?,it
25,Quels états américains sont dans le même fuseau horaire que l'Utah?,fr
25,Care SUA statele sunt în  la fel fus orar la fel de Utah? ,ro
25,¿Qué estados americanos se encuentran en la misma zona que Utah?,es
25,Welke staten van de Verenigde Staten liggen in dezelfde tijdzone als Utah?,nl
26,In welchen US-Staaten gibt es Goldvorkommen?,de
26,Который У.С. состояния обладать золото минералы? ,ru
26,Qual estado dos EUA possui ouro? ,pt
26,Which U.S. states possess gold minerals?,en
26,किस अमेरिकी राज्य में सोने के खनिज हैं?,hi_IN
26,کدام ایالات آمریکا مالک مواد معدنی طلا هستند؟,fa
26,In quali stati degli Stati Uniti c'è l'oro?,it
26,Quels états des Etats-Unis d'Amérique possèdent de l'or?,fr
26,Care SUA statele poseda aur minerale? ,ro
26,¿En qué estados de los estados unidos de américa hay oro?,es
26,In welke deelstaat van de Verenigde Staten komt goud voor?,nl
27,Mit wem ist die Tochter von Ingrid Bergman verheiratet?,de
27,Кто является  дочь из Ingrid Bergman в браке к? ,ru
27,Com quem é casada a filha de Ingrid Bergman?,pt
27,Who is the daughter of Ingrid Bergman married to?,en
27,इंग्रिड बर्गमैन की पुत्री कि शादी किसके साथ हुई?,hi_IN
27,چه کسی با دختر انگرید برگمن ازدواج کرد؟,fa
27,Con chi è sposata la figlia di Ingrid Bergman?,it
27,Qui est l'épou de la fille d'Ingrid Bergman?,fr
27,Cu cine este căsătorită fiica lui Ingrid Bergman?,ro
27,¿Con quién está casada la hija de Ingrid Bergman?,es
27,Met wie is de dochter van Ingrid Bergman getrouwd?,nl
28,Wie tief ist Lake Placid?,de
28,Как глубоко является Озеро Плэсиде? ,ru
28,Como profundo é Lago Placid ,pt
28,How deep is Lake Placid?,en
28,झील प्लेसिड कितना गहरा है?,hi_IN
28,عمق دریاچه پالاسید جقدر است؟,fa
28,Quanto è profondo il Lake Placid?,it
28,Quelle est la profondeur du lac Placid?,fr
28,Cât de adânc este lacul Placid?,ro
28,Cómo de hondo es el Lago Placid?,es
28,Hoe diep is Lake Placid?,nl
29,Zeig mir alle Museen in London.,de
29,Показать меня все музеи в Лондон. ,ru
29,exposição mim todos museus dentro Londres. ,pt
29,Show me all museums in London.,en
29,मुझे लंदन में सभी संग्रहालय दिखाओ। ,hi_IN
29,تمام موزه های لندن را لیست کن.,fa
29,Mostrami tutti i musei di Londra.,it
29,Montre-moi tous les musées de Londres.,fr
29,Arată-mi toate muzeele din Londra,ro
29,Muéstrame todos los museos en Londres,es
29,Toen alle museums in Londen.,nl
30,Welche Höhlen haben mehr als 3 Eingänge?,de
30,Which caves have more than 3 entrances?,en
30,چه غارهایی بیشتر از 3 ورودی دارند؟,fa
30,Quali grotte hanno più di 3 entrate?,it
30,Quelles grottes ont plus de 3 entrées?,fr
30,Ce peșteri au mai mult de 3 intrări?,ro
30,¿Qué cuevas tienen más de 3 entradas?,es
30,Welke grotten hebben meer dan drie ingangen?,nl
31,Wer ist der größte Spieler der Atlanta Falcons?,de
31,Кто является  Самый высокий игрок из  Atlanta Соколы? ,ru
31,Quem é a mais alto jogador do a Atlanta Falcões? ,pt
31,Who is the tallest player of the Atlanta Falcons?,en
31,अटलांटा फाल्कन का सबसे लंबा खिलाड़ी कौन है?,hi_IN
31,بلندترین بازیکن آتلانتا فالکون کیست؟,fa
31,Chi è il giocatore più alto degli Atlanta Falcons?,it
31,Qui est le joueur le plus grand des Atlanta Falcons?,fr
31,Cine este cel mai înalt jucător din Atlanta Falcons?,ro
31,¿Quién es el jugador más alto de los Atlanta Falcons?,es
31,Wie is de langste speler van de Atlanta Falcons?,nl
32,Was sind laut IGN die Top-10-Action-Rollenspiele?,de
32,Какие находятся  Топ 10 действие ролевая видео игры в соответствии в IGN? ,ru
32,o que estamos a top-10 açao interpretação de papéis vídeo jogos de acordo para IGN? ,pt
32,What are the top-10 action role-playing video games according to IGN?,en
32,आईजीएन के मुताबिक शीर्ष-10 एक्शन रोल-प्लेइंग वीडियो गेम क्या हैं?,hi_IN
32,10 بازی ویدئویی نقش آفرینی اکشن برتر بر اساس آی.جی.ان. کدام است؟,fa
32,Quali sono i 10 migliori videogiochi di ruolo d'azione secondo l'IGN?,it
32,Quels sont les 10 meilleurs jeux vidéos de rôle d'après IGN?,fr
32,"Care jocuri video se află în top-10 pentru acțiune și simulare, potrivit IGN?",ro
32,¿Cuáles son los 10 mejores videojuegos de rol de acción según la IGN?,es
32,Wat zijn de top-10 actie role-playing computerspellen volgens IGN?,nl
33,"Gib mir alle Schriftsteller, die den Literaturnobelpreis gewonnen haben.",de
33,Дайте меня все писатели что выиграл  Нобель приз в литература. ,ru
33,Dar mim todos escritoras aquele Ganhou a Nobel Prêmio dentro literatura. ,pt
33,Give me all writers that won the Nobel Prize in literature.,en
33, मुझे उन सभी लेखकों के नाम दें जिन्होंने साहित्य में नोबेल पुरस्कार जीता।,hi_IN
33,تمام نویسندگانی که جایزه نوبل در ادبیات را بردند لیست کن.,fa
33,Dammi tutti gli scrittori che hanno vinto il Premio Nobel della letteratura.,it
33,Donne-moi tous les auteurs qui ont gagné le prix Nobel de litérature.,fr
33,Dă-mi toți scriitorii care au câștigat premiul Nobel pentru literatură.,ro
33,Dame todos los escritores que hayan recibido el premio nobel de literatura.,es
33,Toon alle schrijvers die de Nobelprijs in literatuur hebben gewonnen.,nl
34,"Zeig mir alle Basketballspieler, die größer als 2 Meter sind.",de
34,Показать меня все баскетбол игроки что находятся выше чем 2 метров. ,ru
34,exposição mim todos basquetebol jogadoras aquele estamos superior do que 2 metros. ,pt
34,Show me all basketball players that are higher than 2 meters.,en
34,मुझे सभी बास्केटबाल खिलाड़ियों को दिखाएं जो 2 मीटर से अधिक हैं।,hi_IN
34,تمام بازیکنان بسکتبال که بلندتر از 2 متر هستند را لیست کن.,fa
34,Mostrami i giocatori di pallacanestro più alti di 2 metri.,it
34,Donnes-moi tous les joueurs de basketball qui ont au moins 2 mètres de taille.,fr
34,Arată-mi toți jucătorii de basket care sunt mai înalți de 2 metri.,ro
34,Muéstrame todos los jugadores de baloncesto que tienes mas de 2 metros de altura,es
34,Toen alle basketbalspelers die grooter zijn dan 2 meter.,nl
35,Wann wurde die Freiheitsstatue erbaut?,de
35,когда был  Статуя из свобода построен? ,ru
35,Quando estava a Estátua do Liberdade construído? ,pt
35,When was the Statue of Liberty built?,en
35,स्टेच्यू ऑफ लिबर्टी कब बनाया गया था?,hi_IN
35,کی مجسمه آزادی ساخته شد؟,fa
35,Quando è stata costruita la Statua della Libertà?,it
35,Quand a-t-été construit la statue de la liberté?,fr
35,Când a fost construită Statuia Libertății?,ro
35,¿Cuándo fue construída la estatua de la libertad?,es
35,Wanneer werd het Vrijheidsbeeld gebouwd?,nl
36,Welche Staaten grenzen an Illinois?,de
36,Который состояния граница Иллинойс? ,ru
36,Qual estados fronteira Illinois? ,pt
36,Which states border Illinois?,en
36,इलिनोइस के साथ किन राज्यों की सीमाएं हैं? ,hi_IN
36,ایلینوی با چه ایالت هایی هم مرز است؟,fa
36,Con quali stati confina l'Illinois?,it
36,Quels sont les états voisins de l'Illinois?,fr
36,Ce state formează granite cu Illinois?,ro
36,¿Qué estados tienen frontera con Illinois?,es
36,Welke staten grenzen aan Illinois?,nl
37,Wer hat Minecraft entwickelt?,de
37,Кто развитая Шахтерское ремесло? ,ru
37,Quem desenvolvido Minecraft? ,pt
37,Who developed Minecraft?,en
37,कौन विकसित Minecraft? ,hi_IN
37,چه کسی ماینکرفت را ساخت؟,fa
37,Chi ha sviluppato Minecraft?,it
37,Qui a dévelopé Minecraft?,fr
37,Cine a dezvoltat Minecraft?,ro
37,¿Quién desarrolló Minecraft?,es
37,Wie ontwikkelde Minecraft?,nl
38,Wo ist Hillel Slovak gestorben?,de
38,где сделал Гилель словацкий ? ,ru
38,Onde fez Hillel Eslovaco o? ,pt
38,Where did Hillel Slovak die?,en
38, हिलेल स्लोवाक की मौत कहां हुई?,hi_IN
38,کجا هیلل اسلووک فوت کرد؟,fa
38,Dove è morto Hillel Slovak?,it
38,Donne moi le lieu de décès de Hillel Slovak.,fr
38,Unde a murit Hillel Slovak?,ro
38,¿Dónde murió Hillel Slovak?,es
38,Waar is Hillel Slovak gestorven?,nl
39,In welchen Filmen spielt Jesse Eisenberg mit?,de
39,Какие кино делает Джесси Eisenberg играть в? ,ru
39,o que filmes faz Jesse Eisenberg Toque dentro? ,pt
39,What movies does Jesse Eisenberg play in?,en
39,जेसी ईसेनबर्ग  ने किस फिल्मों में काम किया है? ,hi_IN
39,جسی آیزنبرگ در چه فیلم هایی بازی کرده است؟,fa
39,In quali film recita Jesse Eisenberg?,it
39,Dans quels films joue Jesse Eisenberg?,fr
39,În ce filme joacă Jesse Eisenberg?,ro
39,¿En qué películas participa Jesse Eisenberg?,es
39,In welke films speelt Jesse Eisenberg?,nl
40,"Zeig mir alle Schwimmer, die in Moskau geboren wurden.",de
40,Дайте все пловцы что мы Родился в Москва. ,ru
40,Dar todos nadadores aquele estavam nascermos dentro Moscou. ,pt
40,Give all swimmers that were born in Moscow.,en
40, मॉस्को में पैदा हुए सभी तैराकों के नाम दें।,hi_IN
40,تمام شناگرهایی که در مسکو متولد شدند را لیست کن.,fa
40,Dammi tutti i nuotatori che sono nati a Mosca.,it
40,Donne-moi tous les nageurs nés à Moscou.,fr
40,Numește toți înotătorii născuți în Moscova.,ro
40,Dame todos los nadadores nacidos en Moscú,es
40,Toen alle zwemmers die werden geboren in Moskou.,nl
41,Gib mir alle Kosmonauten.,de
41,Дайте меня все космонавты. ,ru
41,Dar mim todos cosmonautas. ,pt
41,Give me all cosmonauts.,en
41,देना मुझे सब अंतरिक्ष यात्री। ,hi_IN
41,تمام فضانوردان روس را لیست کن.,fa
41,Dammi tutte le cosmonaute.,it
41,Donnes-moi tous les cosmonautes.,fr
41,Dă-mi toți cosmonauții.,ro
41,Dame todas las cosmonautas.,es
41,Geef alle kosmonauten.,nl
42,Nenne mir alle Schweizer Nonprofit-Organisationen?,de
42,Дайте меня все швейцарцы Некоммерческий организаций. ,ru
42,Dar mim todos suíço Sem fins lucrativos organizações. ,pt
42,Give me all Swiss non-profit organizations.,en
42,मुझे सभी स्विस गैर लाभ संगठनों के नाम दें।,hi_IN
42,تمام سازمان های ناسودبر سویسی را لیست کن.,fa
42,Dammi tutte le organizzazioni no-profit svizzere.,it
42,Donne-moi toutes les associations à but non lucratif suisses.,fr
42,Dă-mi toate organizațiile non-profit elvețiene.,ro
42,Dame todas las organizaciones Suizas sin animo de lucro,es
42,Noem alle Zwitserse organisaties zonder winstoogmerk.,nl
43,Welche Präsidenten wurden 1945 geboren?,de
43,Который президенты мы Родился в 1945? ,ru
43,Qual presidentes estavam nascermos dentro 1945? ,pt
43,Which presidents were born in 1945?,en
43, 1945 में कौन कौन से राष्ट्रपति पैदा हुए थे?,hi_IN
43,چه رئیس جمهورهایی در 1945 متولد شدند؟,fa
43,Quali presidenti sono nati nel 1945?,it
43,Quels présidents sont nés en 1945?,fr
43,Ce președinți au fost născuți în 1945,ro
43,¿Qué presidentes nacieron en 1945?,es
43,Welke presidenten werden geboren in 1945?,nl
44,Was für Musik hat Lou Reed gemacht?,de
44,Какие своего рода из Музыка сделал Лу камыш играть? ,ru
44,o que tipo do música fez Lou Reed Toque? ,pt
44,What kind of music did Lou Reed play?,en
44,लो रीड किस तरह का संगीत बजाता था?,hi_IN
44,لو رید چه نوع موسیقی می نواخت؟,fa
44,Quale tipo di musica suonava Lou Reed?,it
44,Quelle est le genre de musique joué par Lou Reed?,fr
44,Ce fel de muzică a cântat Lou Reed?,ro
44,¿Qué tipo de música tocaba Lou Reed?,es
44,Welke soort muziek heeft Lou Reed gemaakt?,nl
45,Wo spielen die Red Sox?,de
45,где делать  красный носки играть? ,ru
45,Onde Faz a Vermelho Sox Toque? ,pt
45,Where do the Red Sox play?,en
45,रेड सॉक्स कहां खेलता है?,hi_IN
45,رد ساکس در کجا بازی می کند؟,fa
45,Dove suonano i Red Sox?,it
45,Où jouent les Red Sox?,fr
45,Unde joacă Red Sox?,ro
45,¿Dónde juegan los Red Sox?,es
45,Waar spelen de Red Sox?,nl
