questionId,questions,lang
10,Chi è stato sposato con il presidente Chirac?,it
10,Qui était marrié avec le président Chirac?,fr
10,Wie was met president Chirac getrouwd?,nl
10,राष्ट्रपति चिराक से किसने विवाह किया था?,hi_IN
10,Cine a fost căsătorit cu președintele Chirac?,ro
11,What did Bruce Carver die from?,en
11,Woran ist Bruce Carver gestorben?,de
11,¿De qué murió Bruce Carver?,es
11,Di cosa è morto Bruce Carver?,it
11,Quel est la cause de décès de Bruce Carver?,fr
11,Waaraan overleed Bruce Carver?,nl
11,ब्रूस कार्वर कि मृत्यु किस से हुई?,hi_IN
12,Which cities does the Weser flow through?,en
12,وزر از چه شهرهایی می گذرد؟,fa
12,Durch welche Städte fließt die Weser?,de
12,¿Por qué ciudades pasa el río Weser?,es
12,Attraverso quali città scorre il fiume Weser?,it
12,Quels sont les villes traversées par la Weser?,fr
12,Door welke steden loopt de Weser?,nl
12,किन शहरों से वेसर का प्रवाह होता है?,hi_IN
12,Ce orașe străbate Weserul?,ro
13,Which books by Kerouac were published by Viking Press?,en
13,چه کتاب هایی اثر کرواک توسط انتشارات وایکینگ منتشر شدند؟,fa
13,Welche Bücher von Kerouac wurden von Viking Press verlegt?,de
13,¿Qué libros de Kerouac han sido publicados por Viking Press?,es
13,Quali libri di Kerouac furono pubblicati da Viking Press?,it
13,Quels lives de Kerouac ont été publiés par Viking Press?,fr
13,Welke boeken van Jack Kerouac werden uitgegeven door Viking Press?,nl
13,वाइकिंग प्रेस द्वारा कैरौक की कौन सी किताबें प्रकाशित की गई थीं?,hi_IN
13,Ce cărți de Kerouac a fost publicate de Viking Press?,ro
14,How tall is Amazon Eve?,en
14,قد آمازون ایو چقدر است؟,fa
14,Wie groß ist Amazon Eve?,de
14,¿Cómo de alta es Amazon Eve?,es
14,Quanto è alta Amazon Eve?,it
14,Quelle est la taille de Amazon Eve?,fr
14,Hoe lang is Amazon Eve?,nl
14,अमेज़ॅन ईव कितनी लंबी है?,hi_IN
14,Ce înălțime are Amazon Eve?,ro
15,Which museum exhibits The Scream by Munch?,en
15,In welchem Museum ist Der Schrei von Munch ausgestellt?,de
15,¿En qué museo está expuesto el Grito de Munch?,es
15,In quale museo è esposto l'Urlo di Munch?,it
15,Dans quel musée est exposé Le Cri de Munch?,fr
15,In welk museum hangt De Schreeuw van Munch?,nl
15,कौन सा संग्रहालय मंच द्वारा द स्क्रीम प्रदर्शित करता है?,hi_IN
15,În ce muzeu este expus “Strigătul” lui Munch?,ro
16,Who wrote the book Les Piliers de la terre?,en
16,Wer schrieb das Buch Die Säulen der Erde?,de
16,¿Quen escribió el libro Los pilares de la Tierra?,es
16,Chi ha scritto il libro I pilastri della Terra?,it
16,Qui a écrit le livre Les Piliers de la terre?,fr
16,Wie schreef het boek De Pilaren van de Aarde?,nl
16,लेस पिलीरेस डी ला टेरे किताब को किसने लिखा है?,hi_IN
17,Is James Bond married?,en
17,Ist James Bond verheiratet?,de
17,¿Está James Bond casado?,es
17,James è Bond sposato?,it
17,James Bond est-il marié?,fr
17,Is James Bond getrouwd?,nl
17,क्या जेम्स बांड ने शादी की है?,hi_IN
17,James Bond este căsătorit?,ro
18,Who discovered Ceres?,en
18,سرس را چه کسی کشف کرد؟,fa
18,Wer entdeckte Ceres?,de
18,¿Quién descubrió Ceres?,es
18,Chi ha scoperto Cerere?,it
18,Qui a découvert Cérès?,fr
18,Wie ontdekte Ceres?,nl
18,सेरेस की खोज किसने की?,hi_IN
18,Cine l-a descoperit pe Ceres?,ro
19,Which river does the Brooklyn Bridge cross?,en
19,Welchen Fluss überspannt die Brooklyn Bridge?,de
19,¿Por qué río cruza la Brooklyn Bridge?,es
19,Quale fiume attraversa il ponte di Brooklyn?,it
19,Quelle cours d'eau est traversé par le pont de Brooklyn?,fr
19,Welke rivier overspant de Brooklyn Bridge?,nl
19,ब्रुकलिन ब्रिज को कोनसी नदी पार करती है?,hi_IN
20,What is the largest country in the world?,en
20,بزرگترین کشور در دنیا کدام است؟,fa
20,Was ist das größte Land der Welt?,de
20,¿Cuál es el país más grande del mundo?,es
20,Qual è la nazione più grande al mondo?,it
20,Quel est le pays le plus grand du monde?,fr
20,Wat is het grootse land ter wereld?,nl
20,दुनिया का सबसे बड़ा देश क्या है?,hi_IN
20,Care este cea mai mare țară din lume?,ro
21,Who is the mayor of Paris?,en
21,شهردار پاریس کیست؟,fa
21,Wer ist Bürgermeister von Paris?,de
21,¿Quién es el alcalde de París?,es
21,Chi è il sindaco di Parigi?,it
21,Qui est le maire de Paris?,fr
21,Wie is de burgemeester van Parijs?,nl
21,पेरिस का महापौर कौन है?,hi_IN
21,Cine este primarul Parisului?,ro
22,Who is the coach of Ankara's ice hockey team?,en
22,سرمربی تیم هاکی آنکارا کیست؟,fa
22,Wer ist der Trainer von Ankaras Eishockeymannschaft?,de
22,¿Quién es el entrenador del equipo de hockey sobre hielo de Ankara?,es
22,Chi è l'allenatore della squadra di hockey di Ankara?,it
22,Qui est le coach de l'équipe d'hockey sur glace d'Ankara?,fr
22,Wie is de coach van het ijshockey team van Ankara.,nl
22,अंकारा के आइस हॉकी टीम का कोच कौन है?,hi_IN
22,Cine este antrenorul echipei de hochei pe gheață din Ankara?,ro
23,Who is the mayor of the capital of French Polynesia?,en
23,Wer ist der Bürgermeister der Hauptstadt von Französisch-Polynesien?,de
23,¿Quien es el alcalde de la capital de la Polinesia Francesa?,es
23,Chi è il sindaco della capitale della Polinesia Francese?,it
23,Qui est le maire de la capitale de la Polynésie Francaise?,fr
23,Wie is de burgermeester van de hoofdstad van Frans-Polynesië?,nl
23,फ्रेंच पोलिनेशिया की राजधानी का महापौर कौन है?,hi_IN
23,Cine este primarul capitaliei Polineziei Franceze?,ro
24,Which awards did Douglas Hofstadter win?,en
24,Welche Preise hat Douglas Hofstadter gewonnen?,de
24,¿Qué premios ha ganado Douglas Hofstadter?,es
24,Quali premi ha vinto Douglas Hofstadter?,it
24,Quels prix ont été gagnés par Douglas Hofstadter?,fr
24,Welke prijzen heeft Douglas Hofstadter gewonnen?,nl
24,डगलस हॉफस्टैडर ने किन पुरस्कारों को जीता है?,hi_IN
24,Ce premii a câștigat Douglas Hofstadter?,ro
25,How much did the Lego Movie cost?,en
25,فیلم لگو چقدر هزینه داشت؟,fa
25,Wieviel hat der Legofilm gekostet?,de
25,¿Cuánto cuesta la película de Lego?,es
25,Quanto è costato il Lego Movie?,it
25,Combien a coûté le film de Légo,fr
25,Hoveel heeft de Lego Movie gekost?,nl
25,लेगो मूवी की लागत कितनी थी?,hi_IN
25,Cât de mult a costat filmul Lego?,ro
26,Do Prince Harry and Prince William have the same parents?,en
26,Haben Prinz Harry und Prinz William dieselben Eltern?,de
26,¿Tienen el príncipe Harry y el prínciple William la misma madre?,es
26,Il principe Harry e il principe William hanno gli stessi genitoris?,it
26,Ont les princes Harry et William la même mère?,fr
26,Hebben prins Harry en prins William dezelfde ouders?,nl
26,क्या प्रिंस हैरी और प्रिंस विलियम के माता-पिता एक हैं?,hi_IN
26,Prințul Harry și Prințul William au aceiași părinți?,ro
27,How many languages are spoken in Turkmenistan?,en
27,چند زبان در ترکمنستان صحبت می شود؟],fa
27,Wieviele Sprachen werden in Turkmenistan gesprochen?,de
27,¿Cuántos idiomas se hablan en Turkmenistán?,es
27,Quante lingue sono parlate in Turkmenistan?,it
27,Combien de langues sont parlées au Turkménistan?,fr
27,Hoeveel talen worden er gesproken in Turkmenistan?,nl
27,तुर्कमेनिस्तान में कितनी भाषाएं बोली जाती हैं?,hi_IN
27,Câte limbi sunt vorbite în Turkmenistan?,ro
28,In which films did Julia Roberts as well as Richard Gere play?,en
28,در چه فیلم هایی جولیا رابرتس همچنین ریچارد گییر بازی کردند؟,fa
28,In welchen Filmen spielen sowohl Julia Roberts als auch Richard Gere mit?,de
28,¿En qué películas actúan Julia Roberts y Richard Gere?,es
28,In quali film recitano sia Julia Roberts che Richard Gere?,it
28,Dans quels films jouent Julia Roberts et Richard Gere?,fr
28,In welke films speelden zowel Julia Roberts als Richard Gere?,nl
28,जूलिया रॉबर्ट्स और रिचर्ड गेरे ने किस फिल्म में अभिनय किया था?,hi_IN
28,În ce filme joacă Julia Roberts precum și Richard Gere?,ro
29,In which country does the Ganges start?,en
29,In welchem Land entspringt der Ganges?,de
29,¿En qué país nace el Ganges?,es
29,In quale stato nasce il Gange?,it
29,Dans quel pays commence le Gange?,fr
29,In welk land ontspringt de Ganges?,nl
29,गंगा किस देश में शुरू होती है?,hi_IN
29,Din ce țară izvorăște Ganga?,ro
30,In which year was Rachel Stevens born?,en
30,ریچل استیونز در چه سالی متولد شد؟,fa
30,In welchem Jahr wurde Rachel Stevens geboren?,de
30,¿En que año nació Rachel Stevens?,es
30,In quale anno è nata Rachel Stevens?,it
30,Quand est née Rachel Stevens?,fr
30,In welk jaar word Rachel Stevens geboren?,nl
30,रेचल स्टीवंस का जन्म किस साल हुआ था?,hi_IN
30,În ce an s-a născut Rachel Stevens?,ro
31,Is Barack Obama a democrat?,en
31,Ist Barack Obama ein Demokrat?,de
31,¿Es Barack Obama demócrata?,es
31,Barack Obama è un democratico?,it
31,Barack Obama est-il un démocrate?,fr
31,Is Barack Obama een democraat?,nl
31,क्या बराक ओबामा एक डेमोक्रेट है?,hi_IN
31,Barack Obama este un democrat?,ro
32,Where was Bach born?,en
32,Wo wurde Bach geboren?,de
32,¿Dónde nació Bach?,es
32,Dove è nato Bach?,it
32,Où est né Bach?,fr
32,Waar was Bach geboren?,nl
32,बाख का जन्म कहाँ हुवा था?,hi_IN
32,Unde s-a născut Bach?,ro
33,How often did Jane Fonda marry?,en
33,جین فوندا چند بار ازدواج کرد؟,fa
33,Wie oft hat Jane Fonda geheiratet?,de
33,¿Cuántas veces ha estado casada Jane Fonda?,es
33,Quante volte si è sposata Jane Fonda?,it
33,Combien de fois s'est mariée Jane Fonda?,fr
33,Hoe vaak is Jane Fonda getrouwd?,nl
33,जेन फोंडा ने कितनी बार शादी की?,hi_IN
33,Cât de des s-a măritat Jane Fonda?,ro
34,Who was the first to climb Mount Everest?,en
34,Wer hat als erstes den Mount Everest bestiegen?,de
34,¿Quién fue el primero en ascender al Monte Everest?,es
34,Chi è stato il primo a scalare il Monte Everest?,it
34,Qui est la première personne à conquerir le Mont Everest?,fr
34,Wie was de eerste die de Mount Everest beklom?,nl
34,माउंट एवरेस्ट पर चढ़ने वाला पहला कौन था?,hi_IN
34,Cine a fost primul om care a escaladat muntele Everest?,ro
35,How many people live in Poland?,en
35,چند نفر در لهستان زندگی می کنند؟,fa
35,Wieviele Menschen leben in Polen?,de
35,¿Cuántas personas viven en Polonia?,es
35,Quante persone vivono in Polonia?,it
35,Combien de personnes vivent en Pologne?,fr
35,Hoeveel mensen wonen er in Polen?,nl
35,पोलैंड में कितने लोग रहते हैं?,hi_IN
35,Câți oameni locuiesc în Polonia?,ro
36,What is the location of the Houses of Parliament?,en
36,مکان کاخ وستمینستر کجاست؟,fa
36,Wo ist der Westminster-Palast?,de
36,¿Donde están situadas las Casas del Parlamento?,es
36,Dove si trova il Palazzo di Westminster?,it
36,Où se trouve le palais de Westminster?,fr
36,Waar is de Palace of Westminster?,nl
36,संसद के सदनों का स्थान क्या है?,hi_IN
36,Care este locația Palatului Westminster?,ro
37,In which country is the Limerick Lake?,en
37,In welchem Land befindet sich der Limerick Lake?,de
37,¿En qué país se encuentra el lago Limerick?,es
37,In quale stato si trova il lago Limerick?,it
37,Dans quel pays se trouve le lac Limerick?,fr
37,In welk land ligt Limerick Lake?,nl
37,लिमरिक झील किस देश में है?,hi_IN
38,What was the last movie with Alec Guinness?,en
38,آخرین فیلم الک گینس چه بود؟,fa
38,Was war der letzte Film mit Alec Guinness?,de
38,¿Cuál fue la última película con Alec Guinness?,es
38,Qual è l'ultimo film con Alec Guinness?,it
38,Quel est le dernier film d'Alec Guinness?,fr
38,Wat was de laatste film met Alec Guinness?,nl
38,एलेक गिनीज की आखिरी फिल्म क्या थी?,hi_IN
38,Care a fost ultimul film cu Alec Guinness?,ro
39,What is the highest mountain in Australia?,en
39,Was ist der höchste Berg in Australien?,de
39,¿Cuál es la montaña más alta de Australia?,es
39,Qual è la montagna più alta d'Australia?,it
39,Quelle est la plus haute montagne d'Australie?,fr
39,Wat is de hoogste berg van Australië?,nl
39,ऑस्ट्रेलिया में सर्वोच्च पर्वत कोनसा है?,hi_IN
40,Is Frank Herbert still alive?,en
40,Lebt Frank Herbert noch?,de
40,¿Todavía vive Frank Herbert?,es
40,Frank Herbert è ancora vivo?,it
40,Frank Herbert est-il encore en vie?,fr
40,Leeft Frank Herbert nog?,nl
40,क्या फ्रैंक हरबर्ट अभी भी जीवित है?,hi_IN
41,Who created Family Guy?,en
41,چه کسی مرد خانواده را ساخته است؟,fa
41,Wer hat sich Family Guy ausgedacht?,de
41,¿Quién creó Family Guy?,es
41,Chi ha creato I Griffin?,it
41,Qui est le créateur de Family Guy?,fr
41,Wie heeft Family Guy bedacht?,nl
41,फॅमिली गाए कौन ने बनाया है?,hi_IN
41,Cine a creat Family Guy?,ro
42,What is the official language of Suriname?,en
42,Was ist die Amtssprache Von Surinam?,de
42,¿Cuál es la idioma oficial de Surinam?,es
42,Qual è la lingua ufficiale del Suriname?,it
42,Quelle est la langue officielle du Suriname?,fr
42,Wat is de officiële taal van Suriname?,nl
42,सूरीनाम की आधिकारिक भाषा क्या है?,hi_IN
42,Care este limba oficială din Suriname?,ro
43,Who wrote the song Hotel California?,en
43,چه کسی آهنگ هتل کالیفرنیا را نوشت؟,fa
43,Wer hat das Lied Hotel California geschrieben?,de
43,¿Quién escribió la canción Hotel California?,es
43,Chi ha scritto la canzone Hotel California?,it
43,Qui a composé la chanson Hotel California?,fr
43,Wie schreef het lied Hotel California?,nl
43,गीत होटल कैलिफोर्निया कोंन ने लिखा था?,hi_IN
43,Cine a compus cântecul Hotel California?,ro
44,Give me all actors starring in movies directed by William Shatner.,en
44,تمام بازیگرانی که در فیلم های کارگردانی شده توسط ویلیام شاتنر بازی کرده اند را لیست کن.,fa
44,"Gib mir alle Schauspieler von Filmen, in denen William Shatner Regie geführt hat.",de
44,Dame todos los actores de películas dirigidas por William Shatner.,es
44,Dammi tutti gli attori che recitano in film diretti da William Shatner.,it
44,Donnes-moi tous les acteurs qui ont joué dans des films réalisés par Williams Shatner.,fr
44,Geef alle acteurs van films waar William Shatner de regie van voerde.,nl
44,विलियम शेटनेर द्वारा निर्देशित फिल्मों में सभी कलाकारों की सूचि दे।,hi_IN
44,Dă-mi toți actorii care joacă roluri principale în filme regizate de William Shatner.,ro
45,What is in a chocolate chip cookie?,en
45,چه چیزهایی در یک کیک شکلاتی هست؟,fa
45,Was ist in Chocolate Chip Cookies drin?,de
45,¿Qué contiene una galleta de chocolate?,es
45,Cosa c'e' in un biscotto con gocce di cioccolato?,it
45,Quels sont les ingrédients d'un cookie au chocolat,fr
45,Wat heb je nodig voor chocolate chip cookies?,nl
45,चॉकलेट चिप कुकी में क्या है?,hi_IN
45,Ce conține un biscuit cu fulgi de ciocolată?,ro
46,Which ingredients do I need for carrot cake?,en
46,چه مواد اولیه ای را من برای کیک هویج نیاز دارم؟,fa
46,Welche Zutaten brauche ich für Möhrenkuchen?,de
46,¿Qué ingredientes son necesarios para una tarta de zanahorias?,es
46,Di quali ingredienti ho bisogno per la torta di carote?,it
46,Quels sont les ingrédients du gateau aux carottes?,fr
46,Welke ingrediënten heb ik nodig voor worteltaart?,nl
46,गाजर केक के लिए मुझे कौन से सामग्री की आवश्यकता है?,hi_IN
46,De ce ingrediente am nevoie pentru tort de morcovi?,ro
47,Does Neymar play for Real Madrid?,en
47,آیا نیمار برای رئال مادرید بازی می کند؟,fa
47,Spielt Neymar für Real Madrid?,de
47,¿juega Neymar en el Real Madrid?,es
47,Neymar gioca per il Real Madrid?,it
47,Est-ce que Neymar joue pour Madrid?,fr
47,Speelt Neymar bij Real Madrid?,nl
47,क्या नेयमार रियल मैड्रिड के लिए खेलते हैं?,hi_IN
47,Neymar joacă pentru Real Madrid?,ro
48,In which UK city are the headquarters of the MI6?,en
48,In welcher Stadt im Vereinigten Königreich ist das Hauptquartier des MI6?,de
48,¿En qué ciudad del reino unido se encuentra el cuartel genetal del MI6?,es
48,In quale città del Regno Unito si trova il quartier generale del MI6?,it
48,Dans quelle ville anglaise se trouvent les quartiers genéraux du MI6?,fr
48,In welke Britse stad is het hoofdkwartier van MI6 gevestigd?,nl
48,किस यूके शहर में एमआई-6 का मुख्यालय है?,hi_IN
48,În care oraș din Regatul Unit se află cartierul general al MI6?,ro
49,Was the Cuban Missile Crisis earlier than the Bay of Pigs Invasion?,en
49,War die Kubakrise vor der Schweinebuchtinvasion?,de
49,¿Fué la crisis de cuba antes de la invasión de bahía de cochinos?,es
49,La crisi dei missili di Cuba avvenne prima dello sbarco nella Baia dei Porci?,it
49,La crise des missiles de Cuba a-t-elle eu lieu avant the débarquement de la baie des Cochons?,fr
49,Was de Cubacrisis eerder dan de invasie in de Varkensbaai?,nl
49,क्या क्यूबाई मिसाइल संकट बे ऑफ़ पिग्स आक्रमण के पहले हुआ था?,hi_IN
50,What does IYCM stand for?,en
50,Wofür steht IYCM?,de
50,¿Qué abrevia IYCM?,es
50,Che cosa significa IYCM?,it
50,Que veut dire IYCM?,fr
50,Waarvoor staat de afkorting IYCM?,nl
50,आईसीवायएम् का पूर्ण प्रपत्र क्या है?,hi_IN
50,Ce înseamnă IYCM?,ro
51,When did the Ming dynasty dissolve?,en
51,Wann endete die Ming-Dynastie?,de
51,¿Cuándo se disolvió la dinastía de Ming?,es
51,Quando è scomparsa la dinastia Ming?,it
51,Quand la dynastie Ming s'est-elle dissoute?,fr
51,Wanneer werd de Ming-dynastie beëindigd?,nl
51,मिंग राजवंश को कब भंग किया?,hi_IN
51,Când a dispărut dinastia Ming?,ro
52,"What is the total population of Melbourne, Florida?",en
52,"Was ist die Gesamteinwohnerzahl von Melbourne, Florida?",de
52,"¿Cuál es la población total de Melbourne, Florida?",es
52,"Qual è la popolazione totale di Melbourne, Florida?",it
52,"Quelle est la population totale de Melbourne, Floride?",fr
52,"Wat is de bevolking van Melbourne, Florida?",nl
52,"मेलबोर्न, फ्लोरिडा की कुल आबादी क्या है?",hi_IN
52,"Care este populația totală a Melbourne, Florida?",ro
53,Did Arnold Schwarzenegger attend a university?,en
53,Hat Arnold Schwarzenegger eine Universität besucht?,de
53,¿Fue Arnold Schwarzenegger a la universidad?,es
53,Arnold Schwarzenegger ha frequentato l'Università?,it
53,Est-ce que Arnold Schwarzenegger a étudié à une université?,fr
53,Had Arnold Schwarzenegger aan een universiteit gestudeerd?,nl
53,क्या अर्नोल्ड श्वार्ज़नेगर विश्वविद्यालय गए थे?,hi_IN
53,Arnold Schwarzenegger a frecventat o universitate?,ro
54,What country is Mount Everest in?,en
54,In welchem Land ist der Mount Everest?,de
54,¿En que país esta el monte Everest?,es
54,In quale stato si trova il Monte Everest?,it
54,Dans quel pays se trouve le mont Everest?,fr
54,In welke land is de Mount Everest?,nl
54,कोनसे देश में माउंट एवरेस्ट है?,hi_IN
54,În ce țară se află muntele Everest?,ro
55,What is the largest city in Australia?,en
55,Was ist die größte Stadt in Australien?,de
55,¿Cuál es la cuidad más grande de Australia?,es
55,Qual è la città più grande d'Australia?,it
55,Quelle est la plus grande ville d'Australie?,fr
55,Wat is de grootste stad van Australië?,nl
55,ऑस्ट्रेलिया में सबसे बड़ा शहर क्या है?,hi_IN
56,Give me all launch pads operated by NASA.,en
56,Gib mir alle von der NASA betriebenen Startrampen.,de
56,Dame todas las plataformas de lanzamiento operadas por la NASA.,es
56,Dammi tutte le rampe di lancio gestite dalla NASA.,it
56,Donnes-moi toutes les rampes de lancements des Etats-unis.,fr
56,Noem alle lanceerplatformen van de NASA.,nl
56,मुझे नासा द्वारा संचालित सभी लॉन्च पैड की सूचि दें।,hi_IN
56,Dă-mi toate rampele de lansare operate de către NASA.,ro
57,Who is the mayor of Tel Aviv?,en
57,Wer ist der Bürgermeister von Tel Aviv?,de
57,¿Quién es el alcalde de Tel Aviv?,es
57,Chi è il sindaco di Tel Aviv?,it
57,Qui est le maire de Tel Aviv?,fr
57,Wie is de burgemeester van Tel Aviv?,nl
57,तेल अवीव के महापौर कौन हैं?,hi_IN
57,Cien este primarul din Tel Aviv?,ro
58,List all episodes of the first season of the HBO television series The Sopranos.,en
58,Liste alle Episoden der ersten Staffel der HBO-Fernsehserie Die Sopranos auf.,de
58,Dame todos los episodios de la prímera época de la serie de HBO Los Sporanos.,es
58,Elenca tutti gli episodi della prima stagione della serie televisiva di HBO i Sopranos.,it
58,Donnes-moi tous les épisodes de la première saison de la série télévisée de HBO les Sopranos.,fr
58,Noem alle afleveringen van het eerste seizoen van de HBO-serie The Sopranos.,nl
58,एचओओ टेलीविजन श्रृंखला द सोप्रानोस के पहले सीज़न के सभी एपिसोड की सूची बनाएं। ',hi_IN
58,Listează toate episodele din primul sezon al serialului HBO de televiziune The Sopranos,ro
59,Who created Batman?,en
59,چه کسی بتمن را ساخت؟,fa
59,Wer hat Batman erfunden?,de
59,¿Quién creó Batman?,es
59,Chi ha creato Batman?,it
59,Qui a créé la bande dessinée Captain America?,fr
59,Door wie werd Batman bedacht?,nl
59,किसने बैटमैन बनाया?,hi_IN
59,Cine a creat Batman?,ro
60,Who played Gus Fring in Breaking Bad?,en
60,چه کسی گوستاوو فرینگ را در بریکینگ بد بازی کرد؟,fa
60,Wer hat Gus Fring in Breaking Bad gespielt?,de
60,¿Quién interpreto a Gus Fring en Breaking Bad?,es
60,Chi ha interpretato Gustavo Fring in Breaking Bad - Reazioni collaterali?,it
60,Qui joua Gus Fring dans Breaking Bad?,fr
60,Wie speelt Gus Fring in Breaking Bad?,nl
60,किसने गस फ्रिंग को ब्रेकिंग बैड में निभाया है ?,hi_IN
60,Cine l-a jucat pe Gus Fring în Breaking Bad?,ro
61,In which programming language is GIMP written?,en
61,In welcher Programmiersprache wurde GIMP geschrieben?,de
61,¿En qué lenguaje de programación esta programado GIMP?,es
61,In quale linguaggio di programmazione è scritto GIMP?,it
61,En quel langage de programmation a été écrit GIMP?,fr
61,In welke programmeertaal is GIMP geschreven?,nl
61,जीआईएमपी किस प्रोग्रामिंग भाषा में लिखी गई है?,hi_IN
62,In which ancient empire could you pay with cocoa beans?,en
62,در کدام امپراتوری باستانی می توان با دانه های کاکائو داد و ستد کرد؟,fa
62,In welchem alten Reich konnte man mit Kakaobohnen bezahlen?,de
62,En que imperio antiguo pagaría con granos de cacao?,es
62,In quale antico impero era possibile pagare con le fave di cacao?,it
62,Dans quel empire ancien payait-on avec des fèves de cacao?,fr
62,In welke oude imperium kon je met cacaobonen betalen?,nl
62,किस प्राचीन साम्राज्य में आप कोको बीन से भुगतान कर सकते हैं?,hi_IN
62,În ce imperiu antic puteai plăti cu boabe de cacao?,ro
63,Who is the editor of Forbes?,en
63,Wer ist der Herausgeber von Forbes?,de
63,¿Quién es el editor de Forbes?,es
63,Chi è l'editore di Forbes?,it
63,Qui est le rédacteur en chef de Forbes?,fr
63,Wie is de uitgever van Forbes.,nl
63,फोर्ब्स के संपादक कौन है?,hi_IN
63,Cine este editorul Forbes?,ro
64,How many people live in the capital of Australia?,en
64,Wieviele Menschen leben in der Hauptstadt Australiens?,de
64,¿Cuánta gente vive en la capital de Australia?,es
64,Quante persone vivono nella capitale dell'Australia?,it
64,Quel est le nombre d'habitants de la capitale de l'Australie?,fr
64,Hoeveel mensen wonen er in de hoofdstad van Australië?,nl
