questionId,questions,lang
8,Em que cidade termina a Rota 68 do Chile?,pt_BR
8,در کدام شهر مسیر 68 شیلی پایان می یابد؟,fa
8,In welcher Stadt hört die Ruta 68 auf?,de
8,¿En que ciudad termina la ruta Chilena 68?,es
8,In quale città termina la Route 68 in Cile?,it
8,Dans quelle ville se termine la route 68 chilienne?,fr
8,In welke stad eindigt de Route 68 in Chili?,nl
8,चिली रूट 68 का अंत कौनसे शहर में होता है?,hi_IN
8,În ce oraș se termină Route 68 din Chile?,ro
9,Who developed Slack?,en
9,Quem desenvolveu o Slack?,pt_BR
9,اسلک را چه کسی توسعه داد؟,fa
9,Wer hat Slack entwickelt?,de
9,¿Quien desarrolló Slack?,es
9,Chi ha sviluppato Slack?,it
9,Qui est le développeur de Slack?,fr
9,Wie ontwikkelde Slack?,nl
9,कौन ने स्लैक विकसित किया है?,hi_IN
9,Cine a dezvoltat Slack?,ro
10,Who was married to president Chirac?,en
10,Quem foi casada com o presidente Chirac?,pt_BR
10,Wer war mit Präsident Chirac verheiratet?,de
10,¿Quién estuvo casado con el presidente Chirac?,es
10,Chi è stato sposato con il presidente Chirac?,it
10,Qui était marrié avec le président Chirac?,fr
10,Wie was met president Chirac getrouwd?,nl
10,राष्ट्रपति चिराक से किसने विवाह किया था?,hi_IN
10,Cine a fost căsătorit cu președintele Chirac?,ro
11,What did Bruce Carver die from?,en
11,De que morreu Bruce Carver?,pt_BR
11,Woran ist Bruce Carver gestorben?,de
11,¿De qué murió Bruce Carver?,es
11,Di cosa è morto Bruce Carver?,it
11,Quel est la cause de décès de Bruce Carver?,fr
11,Waaraan overleed Bruce Carver?,nl
11,ब्रूस कार्वर कि मृत्यु किस से हुई?,hi_IN
12,Who painted The Storm on the Sea of Galilee?,en
12,Quem pintou Tormenta no Mar da Galileia?,pt_BR
12,Wer malte Christus im Sturm auf dem See von Galilea?,de
12,¿Quién pintó el Cristo en la tormenta en el lago de Galilea?,es
12,Chi dipinse il Cristo nella tempesta sul mare di Galilea?,it
12,Qui a peint Christ dans la tempête sur la mer de Galilée?,fr
12,Wie schilderde Christus in de storm op het meer van Galilea?,nl
12,किसने गलील के सागर पर द स्टॉर्म को चित्रित किया?,hi_IN
13,Which cities does the Weser flow through?,en
13,Em quais cidades o rio Weser passa?,pt_BR
13,وزر از چه شهرهایی می گذرد؟,fa
13,Durch welche Städte fließt die Weser?,de
13,¿Por qué ciudades pasa el río Weser?,es
13,Attraverso quali città scorre il fiume Weser?,it
13,Quels sont les villes traversées par la Weser?,fr
13,Door welke steden loopt de Weser?,nl
13,किन शहरों से वेसर का प्रवाह होता है?,hi_IN
13,Ce orașe străbate Weserul?,ro
14,How many seats does the home stadium of FC Porto have?,en
14,Quantas cadeiras tem o estádio do Futebol Clube do Porto,pt_BR
14,ورزشگاه باشگاه پورتو چند صندلی دارد؟,fa
14,Wieviele Plätze hat das Heimstadium des FC Porto?,de
14,¿Cuántos asientos tiene el estadio del FC Porto?,es
14,Quanti posti a sedere ha lo stadio del FC Porto,it
14,Quel est le nombre de sièges dans le stade de FC Porto?,fr
14,Hoeveel plaatsen heeft het stadion van FC Porto?,nl
14,एफसी पोर्टो के घर स्टेडियम में कितनी सीटें हैं?,hi_IN
14,Câte locuri are stadionul lui FC Porto?,ro
15,Who is the daughter of Robert Kennedy married to?,en
15,Com quem a filha de Robert Kennedy casou-se?,pt_BR
15,دختر رابرت کندی با چه کسی ازدواج کرده است؟,fa
15,Mit wem ist die Tochter von Robert Kennedy verheiratet?,de
15,¿Con quién está casada la hija de Robert Kennedy?,es
15,Con chi è sposata la figlia di Robert Kennedy?,it
15,Qui est l'époux de la fille de Robert Kennedy?,fr
15,Met wie is de dochter van Robert Kennedy getrouwd?,nl
15,रॉबर्ट कैनेडी की बेटी की कौन से शादी हुइ है?,hi_IN
15,Cu cine este căsătorită fiica lui Robert Kennedy?,ro
16,Which books by Kerouac were published by Viking Press?,en
16,Que livros de Kerouac foram publicados pela Viking Press?,pt_BR
16,چه کتاب هایی اثر کرواک توسط انتشارات وایکینگ منتشر شدند؟,fa
16,Welche Bücher von Kerouac wurden von Viking Press verlegt?,de
16,¿Qué libros de Kerouac han sido publicados por Viking Press?,es
16,Quali libri di Kerouac furono pubblicati da Viking Press?,it
16,Quels lives de Kerouac ont été publiés par Viking Press?,fr
16,Welke boeken van Jack Kerouac werden uitgegeven door Viking Press?,nl
16,वाइकिंग प्रेस द्वारा कैरौक की कौन सी किताबें प्रकाशित की गई थीं?,hi_IN
16,Ce cărți de Kerouac a fost publicate de Viking Press?,ro
17,How tall is Amazon Eve?,en
17,Qual a altura de Amazon Eve?,pt_BR
17,قد آمازون ایو چقدر است؟,fa
17,Wie groß ist Amazon Eve?,de
17,¿Cómo de alta es Amazon Eve?,es
17,Quanto è alta Amazon Eve?,it
17,Quelle est la taille de Amazon Eve?,fr
17,Hoe lang is Amazon Eve?,nl
17,अमेज़ॅन ईव कितनी लंबी है?,hi_IN
17,Ce înălțime are Amazon Eve?,ro
18,Which museum exhibits The Scream by Munch?,en
18,Em que museu está exposto O Grito de Munch?,pt_BR
18,In welchem Museum ist Der Schrei von Munch ausgestellt?,de
18,¿En qué museo está expuesto el Grito de Munch?,es
18,In quale museo è esposto l'Urlo di Munch?,it
18,Dans quel musée est exposé Le Cri de Munch?,fr
18,In welk museum hangt De Schreeuw van Munch?,nl
18,कौन सा संग्रहालय मंच द्वारा द स्क्रीम प्रदर्शित करता है?,hi_IN
18,În ce muzeu este expus “Strigătul” lui Munch?,ro
19,Who wrote the book Les Piliers de la terre?,en
19,Quem escreveu o livro Os Pilares da Terra?,pt_BR
19,Wer schrieb das Buch Die Säulen der Erde?,de
19,¿Quen escribió el libro Los pilares de la Tierra?,es
19,Chi ha scritto il libro I pilastri della Terra?,it
19,Qui a écrit le livre Les Piliers de la terre?,fr
19,Wie schreef het boek De Pilaren van de Aarde?,nl
19,लेस पिलीरेस डी ला टेरे किताब को किसने लिखा है?,hi_IN
20,Is James Bond married?,en
20,James Bond é casado?,pt_BR
20,Ist James Bond verheiratet?,de
20,¿Está James Bond casado?,es
20,James è Bond sposato?,it
20,James Bond est-il marié?,fr
20,Is James Bond getrouwd?,nl
20,क्या जेम्स बांड ने शादी की है?,hi_IN
20,James Bond este căsătorit?,ro
21,Who discovered Ceres?,en
21,Quem descobriu Ceres?,pt_BR
21,سرس را چه کسی کشف کرد؟,fa
21,Wer entdeckte Ceres?,de
21,¿Quién descubrió Ceres?,es
21,Chi ha scoperto Cerere?,it
21,Qui a découvert Cérès?,fr
21,Wie ontdekte Ceres?,nl
21,सेरेस की खोज किसने की?,hi_IN
21,Cine l-a descoperit pe Ceres?,ro
22,Which river does the Brooklyn Bridge cross?,en
22,Que rio a Ponte do Brooklyn cruza?,pt_BR
22,Welchen Fluss überspannt die Brooklyn Bridge?,de
22,¿Por qué río cruza la Brooklyn Bridge?,es
22,Quale fiume attraversa il ponte di Brooklyn?,it
22,Quelle cours d'eau est traversé par le pont de Brooklyn?,fr
22,Welke rivier overspant de Brooklyn Bridge?,nl
22,ब्रुकलिन ब्रिज को कोनसी नदी पार करती है?,hi_IN
23,Who was called Frank The Tank?,en
23,Quem foi chamado de Frank The Tank?,pt_BR
23,Wer wurde Frank The Tank genannt?,de
23,¿Quién era llamado Frank The Tank?,es
23,Chi venne chiamato Frank The Tank?,it
23,Qui était surnommé Frank The Tank?,fr
23,Wie werd er Frank The Tank genoemd?,nl
23,कौनको फ्रैंक द टैंक कहा जाता था?,hi_IN
23,Cine era numit Frank The Tank?,ro
24,What is the largest country in the world?,en
24,Qual é o maior país do mundo,pt_BR
24,بزرگترین کشور در دنیا کدام است؟,fa
24,Was ist das größte Land der Welt?,de
24,¿Cuál es el país más grande del mundo?,es
24,Qual è la nazione più grande al mondo?,it
24,Quel est le pays le plus grand du monde?,fr
24,Wat is het grootse land ter wereld?,nl
24,दुनिया का सबसे बड़ा देश क्या है?,hi_IN
24,Care este cea mai mare țară din lume?,ro
25,Who is the mayor of Paris?,en
25,Quem é o prefeito de Paris?,pt_BR
25,شهردار پاریس کیست؟,fa
25,Wer ist Bürgermeister von Paris?,de
25,¿Quién es el alcalde de París?,es
25,Chi è il sindaco di Parigi?,it
25,Qui est le maire de Paris?,fr
25,Wie is de burgemeester van Parijs?,nl
25,पेरिस का महापौर कौन है?,hi_IN
25,Cine este primarul Parisului?,ro
26,Who is the coach of Ankara's ice hockey team?,en
26,Quem é o treinador da equipe de hockey no gelo de Ankara?,pt_BR
26,سرمربی تیم هاکی آنکارا کیست؟,fa
26,Wer ist der Trainer von Ankaras Eishockeymannschaft?,de
26,¿Quién es el entrenador del equipo de hockey sobre hielo de Ankara?,es
26,Chi è l'allenatore della squadra di hockey di Ankara?,it
26,Qui est le coach de l'équipe d'hockey sur glace d'Ankara?,fr
26,Wie is de coach van het ijshockey team van Ankara.,nl
26,अंकारा के आइस हॉकी टीम का कोच कौन है?,hi_IN
26,Cine este antrenorul echipei de hochei pe gheață din Ankara?,ro
27,Who is the mayor of the capital of French Polynesia?,en
27,Quem é o prefeito da capital da Polinésia Francessa?,pt_BR
27,Wer ist der Bürgermeister der Hauptstadt von Französisch-Polynesien?,de
27,¿Quien es el alcalde de la capital de la Polinesia Francesa?,es
27,Chi è il sindaco della capitale della Polinesia Francese?,it
27,Qui est le maire de la capitale de la Polynésie Francaise?,fr
27,Wie is de burgermeester van de hoofdstad van Frans-Polynesië?,nl
27,फ्रेंच पोलिनेशिया की राजधानी का महापौर कौन है?,hi_IN
27,Cine este primarul capitaliei Polineziei Franceze?,ro
28,Which awards did Douglas Hofstadter win?,en
28,Que prêmios Douglas Hofstadter ganhou?,pt_BR
28,Welche Preise hat Douglas Hofstadter gewonnen?,de
28,¿Qué premios ha ganado Douglas Hofstadter?,es
28,Quali premi ha vinto Douglas Hofstadter?,it
28,Quels prix ont été gagnés par Douglas Hofstadter?,fr
28,Welke prijzen heeft Douglas Hofstadter gewonnen?,nl
28,डगलस हॉफस्टैडर ने किन पुरस्कारों को जीता है?,hi_IN
28,Ce premii a câștigat Douglas Hofstadter?,ro
29,How much did the Lego Movie cost?,en
29,Quanto custou The Lego Movie?,pt_BR
29,فیلم لگو چقدر هزینه داشت؟,fa
29,Wieviel hat der Legofilm gekostet?,de
29,¿Cuánto cuesta la película de Lego?,es
29,Quanto è costato il Lego Movie?,it
29,Combien a coûté le film de Légo,fr
29,Hoveel heeft de Lego Movie gekost?,nl
29,लेगो मूवी की लागत कितनी थी?,hi_IN
29,Cât de mult a costat filmul Lego?,ro
30,Where does Piccadilly start?,en
30,Onde começa a Piccadilly?,pt_BR
30,Wo fängt Piccadilly an?,de
30,¿Dónde empieza Piccadilly?,es
30,Dove inizia Piccadilly?,it
30,Où commence Piccadilly?,fr
30,Waar begint Piccadilly?,nl
30,पिकाडिली कहां शुरू होती है?,hi_IN
30,Unde începe Piccadilly?,ro
31,Do Prince Harry and Prince William have the same parents?,en
31,O Príncipe Harry e o Príncipe William têm os mesmos pais?,pt_BR
31,Haben Prinz Harry und Prinz William dieselben Eltern?,de
31,¿Tienen el príncipe Harry y el prínciple William la misma madre?,es
31,Il principe Harry e il principe William hanno gli stessi genitoris?,it
31,Ont les princes Harry et William la même mère?,fr
31,Hebben prins Harry en prins William dezelfde ouders?,nl
31,क्या प्रिंस हैरी और प्रिंस विलियम के माता-पिता एक हैं?,hi_IN
31,Prințul Harry și Prințul William au aceiași părinți?,ro
32,Who played Agent Smith in Matrix?,en
32,Quem interpretou o Agente Smith em Matrix?,pt_BR
32,Wer hat Agent Smith in Matrix gespielt?,de
32,¿Quien actuó como el agente Smith en Matrix?,es
32,Chi interpretava l'agente Smith in Matrix?,it
32,Qui a joué Agent Smith dans Matrix?,fr
32,Wie speelde Agent Smith in Matrix?,nl
32,मैट्रिक्स में किसने एजेंट स्मिथ को निभाया है ?,hi_IN
32,Cine l-a jucat pe Agent Smith în Matrix?,ro
33,How many languages are spoken in Turkmenistan?,en
33,Quantos idiomas são falados no Turquemenistão?,pt_BR
33,چند زبان در ترکمنستان صحبت می شود؟],fa
33,Wieviele Sprachen werden in Turkmenistan gesprochen?,de
33,¿Cuántos idiomas se hablan en Turkmenistán?,es
33,Quante lingue sono parlate in Turkmenistan?,it
33,Combien de langues sont parlées au Turkménistan?,fr
33,Hoeveel talen worden er gesproken in Turkmenistan?,nl
33,तुर्कमेनिस्तान में कितनी भाषाएं बोली जाती हैं?,hi_IN
33,Câte limbi sunt vorbite în Turkmenistan?,ro
34,In which films did Julia Roberts as well as Richard Gere play?,en
34,Em que filmes Julia Roberts e Richard Gere atuaram?,pt_BR
34,در چه فیلم هایی جولیا رابرتس همچنین ریچارد گییر بازی کردند؟,fa
34,In welchen Filmen spielen sowohl Julia Roberts als auch Richard Gere mit?,de
34,¿En qué películas actúan Julia Roberts y Richard Gere?,es
34,In quali film recitano sia Julia Roberts che Richard Gere?,it
34,Dans quels films jouent Julia Roberts et Richard Gere?,fr
34,In welke films speelden zowel Julia Roberts als Richard Gere?,nl
34,जूलिया रॉबर्ट्स और रिचर्ड गेरे ने किस फिल्म में अभिनय किया था?,hi_IN
34,În ce filme joacă Julia Roberts precum și Richard Gere?,ro
35,In which country does the Ganges start?,en
35,Em que país nasce o Ganges?,pt_BR
35,In welchem Land entspringt der Ganges?,de
35,¿En qué país nace el Ganges?,es
35,In quale stato nasce il Gange?,it
35,Dans quel pays commence le Gange?,fr
35,In welk land ontspringt de Ganges?,nl
35,गंगा किस देश में शुरू होती है?,hi_IN
35,Din ce țară izvorăște Ganga?,ro
36,In which year was Rachel Stevens born?,en
36,Em que ano nasceu Rachel Stevens?,pt_BR
36,ریچل استیونز در چه سالی متولد شد؟,fa
36,In welchem Jahr wurde Rachel Stevens geboren?,de
36,¿En que año nació Rachel Stevens?,es
36,In quale anno è nata Rachel Stevens?,it
36,Quand est née Rachel Stevens?,fr
36,In welk jaar word Rachel Stevens geboren?,nl
36,रेचल स्टीवंस का जन्म किस साल हुआ था?,hi_IN
36,În ce an s-a născut Rachel Stevens?,ro
37,Is Barack Obama a democrat?,en
37,Barack Obama é um Democrata?,pt_BR
37,Ist Barack Obama ein Demokrat?,de
37,¿Es Barack Obama demócrata?,es
37,Barack Obama è un democratico?,it
37,Barack Obama est-il un démocrate?,fr
37,Is Barack Obama een democraat?,nl
37,क्या बराक ओबामा एक डेमोक्रेट है?,hi_IN
37,Barack Obama este un democrat?,ro
38,Where was Bach born?,en
38,Onde nasceu Bach?,pt_BR
38,Wo wurde Bach geboren?,de
38,¿Dónde nació Bach?,es
38,Dove è nato Bach?,it
38,Où est né Bach?,fr
38,Waar was Bach geboren?,nl
38,बाख का जन्म कहाँ हुवा था?,hi_IN
38,Unde s-a născut Bach?,ro
39,How often did Jane Fonda marry?,en
39,Quantas vezes Jane Fonda se casou?,pt_BR
39,جین فوندا چند بار ازدواج کرد؟,fa
39,Wie oft hat Jane Fonda geheiratet?,de
39,¿Cuántas veces ha estado casada Jane Fonda?,es
39,Quante volte si è sposata Jane Fonda?,it
39,Combien de fois s'est mariée Jane Fonda?,fr
39,Hoe vaak is Jane Fonda getrouwd?,nl
39,जेन फोंडा ने कितनी बार शादी की?,hi_IN
39,Cât de des s-a măritat Jane Fonda?,ro
40,Who was the first to climb Mount Everest?,en
40,Quem foi o primeiro a escalar o Monte Everest?,pt_BR
40,Wer hat als erstes den Mount Everest bestiegen?,de
40,¿Quién fue el primero en ascender al Monte Everest?,es
40,Chi è stato il primo a scalare il Monte Everest?,it
40,Qui est la première personne à conquerir le Mont Everest?,fr
40,Wie was de eerste die de Mount Everest beklom?,nl
40,माउंट एवरेस्ट पर चढ़ने वाला पहला कौन था?,hi_IN
40,Cine a fost primul om care a escaladat muntele Everest?,ro
41,How many people live in Poland?,en
41,Quantas pessoas vivem na Polônia,pt_BR
41,چند نفر در لهستان زندگی می کنند؟,fa
41,Wieviele Menschen leben in Polen?,de
41,¿Cuántas personas viven en Polonia?,es
41,Quante persone vivono in Polonia?,it
41,Combien de personnes vivent en Pologne?,fr
41,Hoeveel mensen wonen er in Polen?,nl
41,पोलैंड में कितने लोग रहते हैं?,hi_IN
41,Câți oameni locuiesc în Polonia?,ro
42,What is the location of the Houses of Parliament?,en
42,Onde fica o Palácio de Westminster?,pt_BR
42,مکان کاخ وستمینستر کجاست؟,fa
42,Wo ist der Westminster-Palast?,de
42,¿Donde están situadas las Casas del Parlamento?,es
42,Dove si trova il Palazzo di Westminster?,it
42,Où se trouve le palais de Westminster?,fr
42,Waar is de Palace of Westminster?,nl
42,संसद के सदनों का स्थान क्या है?,hi_IN
42,Care este locația Palatului Westminster?,ro
43,Is Christian Bale starring in Batman Begins?,en
43,Christian Bale atua em Batman Begins?,pt_BR
43,Spielt Christian Bale in Batman Begins mit?,de
43,¿Actúa Christian Bale en Batman Begins?,es
43,Christian Bale ha recitato in Batman Begins?,it
43,Christian Bale joue-t-il dans Batman Begins?,fr
43,Speelt Christian Bale in Batman Begins?,nl
43,क्या क्रिस्चियन बॉल बैटमैन बेगिंस में है?,hi_IN
44,In which country is the Limerick Lake?,en
44,Em que país fica o Lago Limerick?,pt_BR
44,In welchem Land befindet sich der Limerick Lake?,de
44,¿En qué país se encuentra el lago Limerick?,es
44,In quale stato si trova il lago Limerick?,it
44,Dans quel pays se trouve le lac Limerick?,fr
44,In welk land ligt Limerick Lake?,nl
44,लिमरिक झील किस देश में है?,hi_IN
45,What was the last movie with Alec Guinness?,en
45,Qual foi o último filme de Alec Guinness?,pt_BR
45,آخرین فیلم الک گینس چه بود؟,fa
45,Was war der letzte Film mit Alec Guinness?,de
45,¿Cuál fue la última película con Alec Guinness?,es
45,Qual è l'ultimo film con Alec Guinness?,it
45,Quel est le dernier film d'Alec Guinness?,fr
45,Wat was de laatste film met Alec Guinness?,nl
45,एलेक गिनीज की आखिरी फिल्म क्या थी?,hi_IN
45,Care a fost ultimul film cu Alec Guinness?,ro
46,What is the highest mountain in Australia?,en
46,Qual a montanha mais alta da Austrália?,pt_BR
46,Was ist der höchste Berg in Australien?,de
46,¿Cuál es la montaña más alta de Australia?,es
46,Qual è la montagna più alta d'Australia?,it
46,Quelle est la plus haute montagne d'Australie?,fr
46,Wat is de hoogste berg van Australië?,nl
46,ऑस्ट्रेलिया में सर्वोच्च पर्वत कोनसा है?,hi_IN
47,Is Frank Herbert still alive?,en
47,Frank Herbert ainda vive?,pt_BR
47,Lebt Frank Herbert noch?,de
47,¿Todavía vive Frank Herbert?,es
47,Frank Herbert è ancora vivo?,it
47,Frank Herbert est-il encore en vie?,fr
47,Leeft Frank Herbert nog?,nl
47,क्या फ्रैंक हरबर्ट अभी भी जीवित है?,hi_IN
48,Who created Family Guy?,en
48,Quem criou Family Guy?,pt_BR
48,چه کسی مرد خانواده را ساخته است؟,fa
48,Wer hat sich Family Guy ausgedacht?,de
48,¿Quién creó Family Guy?,es
48,Chi ha creato I Griffin?,it
48,Qui est le créateur de Family Guy?,fr
48,Wie heeft Family Guy bedacht?,nl
48,फॅमिली गाए कौन ने बनाया है?,hi_IN
48,Cine a creat Family Guy?,ro
49,What is the official language of Suriname?,en
49,Qual a língua oficial do Suriname?,pt_BR
49,Was ist die Amtssprache Von Surinam?,de
49,¿Cuál es la idioma oficial de Surinam?,es
49,Qual è la lingua ufficiale del Suriname?,it
49,Quelle est la langue officielle du Suriname?,fr
49,Wat is de officiële taal van Suriname?,nl
49,सूरीनाम की आधिकारिक भाषा क्या है?,hi_IN
49,Care este limba oficială din Suriname?,ro
50,Who wrote the song Hotel California?,en
50,Quem escreveu a canção Hotel California?,pt_BR
50,چه کسی آهنگ هتل کالیفرنیا را نوشت؟,fa
50,Wer hat das Lied Hotel California geschrieben?,de
50,¿Quién escribió la canción Hotel California?,es
50,Chi ha scritto la canzone Hotel California?,it
50,Qui a composé la chanson Hotel California?,fr
50,Wie schreef het lied Hotel California?,nl
50,गीत होटल कैलिफोर्निया कोंन ने लिखा था?,hi_IN
50,Cine a compus cântecul Hotel California?,ro
51,Give me all actors starring in movies directed by William Shatner.,en
51,Liste todos os atores que estrelaram em filmes dirigidos por William Shatner.,pt_BR
51,تمام بازیگرانی که در فیلم های کارگردانی شده توسط ویلیام شاتنر بازی کرده اند را لیست کن.,fa
51,"Gib mir alle Schauspieler von Filmen, in denen William Shatner Regie geführt hat.",de
51,Dame todos los actores de películas dirigidas por William Shatner.,es
51,Dammi tutti gli attori che recitano in film diretti da William Shatner.,it
51,Donnes-moi tous les acteurs qui ont joué dans des films réalisés par Williams Shatner.,fr
51,Geef alle acteurs van films waar William Shatner de regie van voerde.,nl
51,विलियम शेटनेर द्वारा निर्देशित फिल्मों में सभी कलाकारों की सूचि दे।,hi_IN
51,Dă-mi toți actorii care joacă roluri principale în filme regizate de William Shatner.,ro
52,What is in a chocolate chip cookie?,en
52,Quais são os ingredientes do biscoito de chocolate?,pt_BR
52,چه چیزهایی در یک کیک شکلاتی هست؟,fa
52,Was ist in Chocolate Chip Cookies drin?,de
52,¿Qué contiene una galleta de chocolate?,es
52,Cosa c'e' in un biscotto con gocce di cioccolato?,it
52,Quels sont les ingrédients d'un cookie au chocolat,fr
52,Wat heb je nodig voor chocolate chip cookies?,nl
52,चॉकलेट चिप कुकी में क्या है?,hi_IN
52,Ce conține un biscuit cu fulgi de ciocolată?,ro
53,Give me all professional skateboarders from Sweden.,en
53,Liste todos os skatistas profissionais da Suécia.,pt_BR
53,Gib mir alle Profiskateboarder aus Schweden.,de
53,Dame todos las skateboarders profesionales de Suecia.,es
53,Dammi tutti gli skateboarders professionisti di Svezia.,it
53,Donne-moi tous les skateboarders professionnels de Suède.,fr
53,Noem alle professionele skateboarders uit Zweden.,nl
53,मुझे स्वीडन से सभी पेशेवर स्केटबोर्डर की सूचि दो।,hi_IN
54,Which ingredients do I need for carrot cake?,en
54,Que ingredientes eu preciso para um bolo de cenoura?,pt_BR
54,چه مواد اولیه ای را من برای کیک هویج نیاز دارم؟,fa
54,Welche Zutaten brauche ich für Möhrenkuchen?,de
54,¿Qué ingredientes son necesarios para una tarta de zanahorias?,es
54,Di quali ingredienti ho bisogno per la torta di carote?,it
54,Quels sont les ingrédients du gateau aux carottes?,fr
54,Welke ingrediënten heb ik nodig voor worteltaart?,nl
54,गाजर केक के लिए मुझे कौन से सामग्री की आवश्यकता है?,hi_IN
54,De ce ingrediente am nevoie pentru tort de morcovi?,ro
55,Does Neymar play for Real Madrid?,en
55,O Neymar joga no Real Madrid?,pt_BR
55,آیا نیمار برای رئال مادرید بازی می کند؟,fa
55,Spielt Neymar für Real Madrid?,de
55,¿juega Neymar en el Real Madrid?,es
55,Neymar gioca per il Real Madrid?,it
55,Est-ce que Neymar joue pour Madrid?,fr
55,Speelt Neymar bij Real Madrid?,nl
55,क्या नेयमार रियल मैड्रिड के लिए खेलते हैं?,hi_IN
55,Neymar joacă pentru Real Madrid?,ro
56,Which computer scientist won an oscar?,en
56,Que cientista da computação ganhou um Oscar?,pt_BR
56,کدام دانشمند کامپیوتر اسکار برده است؟,fa
56,Welcher Informatiker hat einen Oscar gewonnen?,de
56,¿Qué ingeniero informático ganó un Oscar?,es
56,Quale informatico ha vinto un Oscar?,it
56,Quel informaticien a gagné un Oscar?,fr
56,Welke informaticus won een Oscar?,nl
56,किस कंप्यूटर वैज्ञानिक ने ऑस्कर जीता?,hi_IN
56,Care informatician a câștigat un Oscar?,ro
57,How many companies were founded in the same year as Google?,en
57,Quantas empresas foram fundadas no mesmo ano que o Google?,pt_BR
57,چه تعداد شرکت در سال یکسانی با گوگل تأسیس شدند؟,fa
